File Name,Cluster
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\137.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\137_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\138.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\138_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\139.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\139_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\13_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\14.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\140.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\140_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\141.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\141_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\142.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\142_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\143.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\143_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\144.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\144_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\145.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\145_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\146.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\146_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\147.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\147_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\148.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\148_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\149.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\149_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\14_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\15.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\150.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\150_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\151.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\151_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\152.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\152_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\153.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\153_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\154.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\154_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\155.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\155_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\156.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\156_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\157.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\157_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\158.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\158_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\159.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\159_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\15_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\16.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\160.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\160_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\161.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\161_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\162.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\162_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\163.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\163_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\164.png,11
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\164_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\165.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\165_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\166.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\166_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\167.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\167_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\168.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\168_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\169.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\169_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\16_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\17.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\170.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\170_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\171.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\171_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\172.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\172_1.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\173.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\173_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\174.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\174_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\175.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\175_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\176.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\176_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\177.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\177_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\178.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\178_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\179.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\179_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\17_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\18.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\180.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\180_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\181.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\181_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\182.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\182_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\183.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\183_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\184.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\184_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\185.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\185_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\186.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\186_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\187.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\187_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\188.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\188_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\189.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\189_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\18_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\19.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\190.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\190_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\191.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\191_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\192.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\192_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\193.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\193_1.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\194.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\194_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\195.png,17
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\195_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\196.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\196_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\197.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\197_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\198.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\198_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\199.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\199_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\19_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\1_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\2.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\20.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\20_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\21.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\21_1.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\22.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\22_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\23.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\23_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\24.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\24_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\25.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\25_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\26.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\26_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\27.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\27_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\28.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\28_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\29.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\29_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\2_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\3.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\30.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\30_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\31.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\31_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\32.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\32_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\33.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\33_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\34.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\34_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\35.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\35_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\36.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\36_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\37.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\37_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\38.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\38_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\39.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\39_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\3_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\4.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\40.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\40_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\41.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\41_1.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\42.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\42_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\43.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\43_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\44.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\44_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\45.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\45_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\46.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\46_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\47.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\47_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\48.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\48_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\49.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\49_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\4_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\5.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\50.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\50_1.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\51.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\51_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\52.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\52_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\53.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\53_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\54.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\54_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\55.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\55_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\56.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\56_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\57.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\57_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\58.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\58_1.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\59.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\59_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\5_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\6.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\60.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\60_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\61.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\61_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\62.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\62_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\63.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\63_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\64.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\64_1.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\65.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\65_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\66.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\66_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\67.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\67_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\68.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\68_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\69.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\69_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\6_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\7.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\70.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\70_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\71.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\71_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\72.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\72_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\73.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\73_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\74.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\74_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\75.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\75_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\76.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\76_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\77.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\77_1.png,18
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\78.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\78_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\79.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\79_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\7_1.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\8.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\80.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\80_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\81.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\81_1.png,16
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\82.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\82_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\83.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\83_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\84.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\84_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\85.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\85_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\86.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\86_1.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\87.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\87_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\88.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\88_1.png,21
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\89.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\89_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\8_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\9.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\90.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\90_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\91.png,8
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\91_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\92.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\92_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\93.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\93_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\94.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\94_1.png,2
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\95.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\95_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\96.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\96_1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\97.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\97_1.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\98.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\98_1.png,3
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\99.png,22
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\99_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Advocate\9_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\1.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\10.png,14
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\100.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\100_1.png,5
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\101.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\101_1.png,19
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\102.png,12
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\102_1.png,1
C:\Users\Tanvi\Desktop\Resumes Datasets\resume_database\Agricultural\103.png,14
